country,year,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,total international navigation
DK,1995,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,1996,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,1997,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,1998,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,1999,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2000,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2001,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2002,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2003,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2004,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2005,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2006,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2007,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2008,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2009,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2010,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2011,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2012,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2013,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2014,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2015,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2016,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2017,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2018,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2019,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2020,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
DK,2021,0.9697734230020614,0.030226576997938587,0.029502519857030507,0.940287759424553,0.009763755238143136,0.02046282175979545,0.03926627509517364,0.9607505811843484,0.14099162834665524,0.8590083716533449
EE,1990,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1991,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1992,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1993,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1994,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1995,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1996,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1997,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1998,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,1999,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2000,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2001,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2002,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2003,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2004,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2005,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2006,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2007,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2008,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2009,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2010,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2011,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2012,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2013,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2014,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2015,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2016,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2017,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2018,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2019,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2020,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
EE,2021,0.9890756183923055,0.010924381607694433,0.0,0.9890756183923055,0.01047122623741242,0.00045315537028201204,0.01047122623741242,0.9895287737625875,0.028498444585036607,0.9715015554149633
ES,1990,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1991,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1992,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1993,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1994,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1995,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1996,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1997,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1998,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,1999,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2000,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2001,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2002,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2003,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2004,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2005,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2006,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2007,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2008,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2009,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2010,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2011,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2012,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2013,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2014,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2015,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2016,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2017,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2018,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2019,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2020,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
ES,2021,0.9824185539949822,0.017581446005017723,0.3272011691504771,0.6584635586619725,0.005923468533126567,0.011657977471891158,0.33312463771909084,0.6701215360510602,0.1262074493419329,0.873792550658067
FI,1990,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1991,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1992,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1993,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1994,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1995,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1996,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1997,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1998,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,1999,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2000,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2001,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2002,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2003,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2004,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2005,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2006,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2007,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2008,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2009,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2010,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2011,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2012,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2013,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2014,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2015,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2016,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2017,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2018,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2019,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2020,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FI,2021,0.9801323403889707,0.01986765961102923,0.07412608440348416,0.906171325375135,0.017499078869756875,0.002368580741272354,0.09162516327324104,0.9085399061164074,0.2820909180084344,0.7179090819915656
FR,1990,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1991,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1992,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1993,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1994,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1995,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1996,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1997,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1998,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,1999,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2000,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2001,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2002,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2003,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2004,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2005,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2006,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2007,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2008,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2009,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2010,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2011,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2012,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
FR,2013,0.9397612416398293,0.060238758360170674,0.20680257527780038,0.7369591527240059,0.010123417058324747,0.05011534130184593,0.21692599235808774,0.7870744939380014,0.2215784263236295,0.7784215736763705
